,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,class
5647,-0.06721,-0.197025,0.299642,-1.66337,0.261718,-0.764757,0.144676,-2.401609,-2.025075,-0.6494810000000001,F
9223,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,0.190314,0.106925,0.122181,-0.060641999999999995,0.244009,F
8230,-0.16596,-0.134216,0.256965,0.38704099999999997,0.261718,0.771662,-2.8376069999999998,-2.101466,-1.9627119999999998,3.412929,F
1600,0.15498,-0.448263,0.356544,-0.0038369999999999997,0.261718,-0.01731,0.106925,-0.096573,0.095265,0.04088,F
5514,-0.128929,-0.511072,0.342319,0.170775,0.261718,0.688613,0.446679,0.11754,0.064084,0.48455699999999996,F
7306,0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,0.10726500000000001,0.069175,0.10245399999999999,0.251173,0.188856,F
6521,0.019197,0.525284,0.068476,0.166658,0.261718,-0.515608,0.182426,0.277756,0.531806,-0.443773,F
2133,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,-0.058835000000000005,0.597681,-0.059838999999999996,-0.060641999999999995,-0.250614,F
3798,0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,-0.01731,0.257927,1.203308,0.219991,-0.029715,F
9580,-0.091897,-0.142067,0.32453699999999996,0.6582100000000001,0.17234000000000002,-0.474083,0.069175,0.911533,0.375899,-0.354589,F
4718,0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,0.730137,0.446679,-1.5593299999999999,-0.341275,0.518251,F
7503,0.10560399999999999,0.7215630000000001,0.086258,0.505409,0.261718,-0.058835000000000005,0.182426,0.529496,-0.060641999999999995,-0.032825,F
5570,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,0.273364,0.408929,-0.269991,-0.715453,0.146097,F
4998,0.192011,-0.369751,0.278304,-0.659618,0.261718,-1.055431,-0.270579,-0.694412,-0.091823,-0.716147,F
9784,0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.598658,0.55993,-0.474455,-0.278912,-0.712144,F
2580,0.29076199999999996,-0.181323,0.44189799999999996,-1.339925,0.261718,-0.9723809999999999,0.182426,-1.0461610000000001,-0.247731,-0.8629540000000001,F
2990,0.056228999999999994,0.187683,-0.031104000000000003,-0.958476,0.261718,-0.515608,0.446679,0.205065,0.219991,-0.5790310000000001,F
3874,-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,0.024215,0.408929,0.468804,0.157628,-0.07771900000000001,F
8087,0.019197,-0.17347100000000001,0.306755,-0.081535,0.17234000000000002,-0.183409,0.333428,-0.24535300000000002,-0.216549,-0.22368200000000002,F
5986,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,0.605563,-0.044076,-0.049025,0.18880999999999998,0.6794399999999999,F
8361,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,-0.6401819999999999,0.295677,0.747939,-0.029461,-0.615896,F
9525,0.17966700000000002,-0.047852,0.27474699999999996,-0.605223,0.261718,-1.096956,-0.119577,-0.335227,0.31353600000000004,-0.822629,F
9002,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,0.688613,0.6354310000000001,-2.234054,-0.9649049999999999,0.40424499999999997,F
2539,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.024215,0.220177,0.053722000000000006,-0.497183,0.019952,F
8549,-0.128929,-0.322644,0.288973,0.764881,0.261718,1.26996,0.333428,-0.8376399999999999,-0.933723,1.076439,F
8430,0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.847807,0.031425,0.460474,0.562987,-0.661139,F
2033,-0.26471100000000003,-0.448263,0.431229,-1.121421,0.261718,-0.515608,-0.195078,1.163953,-0.060641999999999995,-0.242729,F
6049,0.080916,0.588093,0.015130000000000001,0.00225,0.261718,-0.391033,0.673182,0.629718,0.157628,-0.575825,F
6548,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,0.564038,0.371178,-0.239063,-0.154186,0.42868100000000003,F
9242,0.10560399999999999,0.7215630000000001,0.086258,0.505409,0.261718,-0.6401819999999999,0.484429,0.5760350000000001,0.095265,-0.710806,F
10409,-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.474083,0.371178,0.574559,-0.029461,-0.5055430000000001,F
9078,-0.141273,-0.055704,0.207175,0.246982,0.261718,0.231839,0.408929,1.2359069999999999,0.126447,0.107412,F
1747,0.31545,0.517433,-0.002652,-2.543473,0.261718,-1.1384809999999999,0.144676,0.586345,-0.341275,-0.9914370000000001,F
7261,0.019197,-0.17347100000000001,0.306755,-0.081535,0.17234000000000002,-0.598658,0.106925,0.357942,0.219991,-0.492451,F
859,-0.017834,0.23479,-0.180472,0.6210319999999999,0.261718,1.26996,0.9751850000000001,-0.12948199999999999,-0.559546,0.68648,F
778,0.17966700000000002,-0.047852,0.27474699999999996,-0.605223,0.261718,1.103861,0.55993,-1.7223220000000001,-0.715453,0.782367,F
2766,0.031541,-0.040001,0.17516800000000002,-0.10725599999999999,0.261718,-0.432558,-0.195078,-0.294164,0.219991,-0.166987,F
21,0.278418,-0.197025,0.23918299999999998,-0.73839,0.261718,0.564038,0.597681,-2.156567,-1.151994,0.274158,F
7415,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-0.6401819999999999,0.6354310000000001,-1.911195,-1.089631,-0.7647649999999999,F
10381,-0.042522000000000004,-0.3619,0.47034899999999996,-0.310721,0.261718,-0.681707,0.257927,0.102221,0.157628,-0.637342,F
8307,0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-0.349509,0.144676,-0.432692,-0.029461,-0.283452,F
2330,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,-0.681707,0.144676,0.75854,0.219991,-0.578272,F
5611,-0.030177999999999996,-0.189174,0.24273899999999998,-0.40879899999999997,0.261718,0.190314,0.408929,-2.340897,-1.089631,0.068377,F
8334,-0.00549,-0.20487600000000003,0.32098000000000004,-0.694588,0.261718,0.480988,0.408929,-1.424296,-1.214356,0.340389,F
4252,-0.00549,0.7608189999999999,-0.09511900000000001,-0.016936,0.261718,-1.013906,-0.270579,0.11158,-0.060641999999999995,-0.6727,F
9749,0.019197,0.038511000000000004,0.19295,0.323367,0.261718,0.522513,0.144676,-0.656591,-0.497183,0.515382,F
7138,-0.16596,-0.134216,0.256965,0.38704099999999997,0.261718,-0.36335,0.748682,-0.454496,-0.08143,-0.5960770000000001,F
7996,0.068573,-0.181323,-3.210528,-0.294311,-1.168333,1.602159,1.050686,-0.100379,-0.247731,0.9539350000000001,F
9870,0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,-0.058835000000000005,0.069175,0.36772699999999997,-0.621908,0.033116,F
1452,-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,-0.474083,-2.950858,-0.346352,-0.278912,-1.972616,F
2840,0.24138600000000002,0.20338499999999998,0.125378,-1.422726,-1.347089,-0.349509,0.257927,1.6233600000000001,0.344717,-0.33258899999999997,F
5612,0.14263599999999999,-0.000745,0.153829,0.9558450000000001,0.261718,-0.183409,0.408929,1.087805,0.40708,-0.26563400000000004,F
1141,0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,-0.889332,-0.38383,-1.107475,-0.43482,-0.48118,F
967,0.043885,0.274046,0.182281,0.095763,0.261718,-0.9308559999999999,-0.232828,1.036801,-0.060641999999999995,-0.611869,F
8035,-0.153617,-0.087108,0.299642,0.689629,0.261718,0.024215,-0.044076,0.8145140000000001,0.282354,0.175066,F
5577,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.314889,0.484429,0.568735,0.251173,0.145156,F
8036,0.364825,-0.189174,0.5023569999999999,0.22329000000000002,-1.168333,-0.01731,-0.270579,-1.1567319999999999,-0.37245700000000004,0.271446,F
7070,0.056228999999999994,0.28189699999999995,-0.091562,-0.919149,-0.185173,0.647088,0.824183,1.442137,0.344717,0.244069,F
9320,0.056228999999999994,0.28189699999999995,-0.091562,-0.919149,-0.185173,0.9792860000000001,0.55993,1.393715,0.157628,0.7581720000000001,F
4500,0.080916,-0.29123899999999997,0.356544,0.226662,0.261718,-0.9723809999999999,0.182426,0.070011,-0.37245700000000004,-0.8515010000000001,F
9197,-0.128929,-0.322644,0.288973,0.764881,0.261718,0.14879,0.333428,0.046111,0.001721,0.080926,F
5857,0.15498,-0.3619,0.40989,-0.17194500000000001,0.261718,-0.764757,-0.081827,-0.8088850000000001,-0.715453,-0.543107,F
4962,0.080916,-0.063555,0.349432,0.9686450000000001,-1.347089,0.9377620000000001,0.220177,1.0942319999999999,0.562987,0.8449209999999999,F
3521,-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.30798400000000004,0.295677,1.1202290000000001,0.251173,-0.31856799999999996,F
9730,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,-0.183409,-0.081827,0.23269299999999998,0.064084,0.036347000000000004,F
4829,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,0.190314,0.597681,0.01128,-0.12300499999999999,-0.038166000000000005,F
3087,-0.06721,-0.197025,0.299642,-1.66337,0.261718,0.397939,0.55993,-0.435449,0.282354,0.166024,F
2156,0.29076199999999996,0.077766,0.11826500000000001,0.275805,0.261718,-0.30798400000000004,0.597681,0.202444,-0.029461,-0.46363999999999994,F
7571,-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,-0.723232,0.144676,0.599877,0.500624,-0.613991,F
5168,-0.091897,-0.142067,0.32453699999999996,0.6582100000000001,0.17234000000000002,-0.557133,0.144676,1.022842,0.219991,-0.46395299999999995,F
3865,-0.314087,0.540986,-0.041773000000000005,0.8825620000000001,0.261718,-0.515608,-0.044076,0.072923,-0.029461,-0.324945,F
1414,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.273364,0.408929,0.362077,0.001721,0.13726,F
1893,-0.16596,-0.134216,0.256965,0.38704099999999997,0.261718,-0.183409,0.257927,-0.002855,-0.216549,-0.185058,F
6114,0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.557133,-0.006326,-0.995138,-0.684271,-0.386571,F
4260,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,-0.349509,0.446679,0.379337,0.001721,-0.442592,F
702,0.15498,-0.448263,0.356544,-0.0038369999999999997,0.261718,-0.432558,0.484429,0.270281,0.032902,-0.532414,F
9736,0.167323,0.588093,-0.002652,-0.309259,0.261718,0.813187,0.6354310000000001,0.270864,-0.37245700000000004,0.49353800000000003,F
3519,-0.116585,-0.016447999999999997,0.288973,0.48374700000000004,0.17234000000000002,-0.432558,-0.119577,0.346661,0.001721,-0.21273699999999998,F
9911,0.426544,0.588093,0.160942,-0.889699,0.261718,-0.22493400000000002,0.144676,1.468328,-0.185368,-0.160224,F
5828,0.167323,0.171981,0.047137,0.268047,0.17234000000000002,-0.6401819999999999,0.55993,0.6757529999999999,0.064084,-0.734771,F
1418,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.356414,0.371178,0.47026,-0.091823,0.234907,F
8718,0.031541,0.20338499999999998,0.086258,0.045008,0.17234000000000002,-0.889332,0.257927,1.290619,0.718895,-0.817325,F
1556,0.10560399999999999,0.7215630000000001,0.086258,0.505409,0.261718,0.273364,0.106925,-0.274904,0.157628,0.308033,F
9877,0.056228999999999994,0.28189699999999995,-0.091562,-0.919149,-0.185173,0.14879,0.710932,0.31396599999999997,-0.5283640000000001,-0.11993599999999999,F
163,-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,0.854712,-0.119577,-0.536352,-0.247731,0.9864,F
1483,0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,2.9309540000000003,0.710932,-2.625915,-3.178789,2.3506549999999997,F
3153,4.462983,-0.181323,0.306755,-2.963951,0.261718,-0.14188399999999998,0.371178,-0.060014,-0.8401790000000001,-0.21232600000000001,F
5693,0.204355,-0.126364,0.335206,0.483538,-1.257711,0.564038,0.6354310000000001,0.40428600000000003,-0.091823,0.26965,F
2121,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,1.0208110000000001,0.182426,-0.592753,-0.5283640000000001,0.9424950000000001,F
147,0.167323,0.690159,-0.08445,-0.009059000000000001,0.261718,0.14879,0.446679,-0.21776399999999999,0.032902,0.011007,F
9508,0.10560399999999999,-0.126364,0.388552,-0.42506099999999997,0.261718,-0.847807,0.182426,-0.476416,-0.060641999999999995,-0.746164,F
5755,0.167323,0.171981,0.047137,0.268047,0.17234000000000002,0.439463,0.710932,0.18099,-0.029461,0.14240799999999998,F
8785,0.056228999999999994,-0.063555,0.310311,-1.048885,0.261718,-0.681707,0.371178,0.5912569999999999,-0.185368,-0.6862020000000001,F
9185,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,0.190314,0.295677,0.06541,-0.5283640000000001,0.14142000000000002,F
3439,0.15498,-0.197025,-3.210528,-0.736839,0.351096,-0.598658,0.106925,0.51874,0.095265,-0.483832,F
7769,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,-0.30798400000000004,0.295677,-0.26638,-0.310094,-0.320967,F
4865,0.167323,0.690159,-0.08445,-0.009059000000000001,0.261718,-0.557133,0.295677,-1.1845350000000001,-1.151994,-0.544711,F
5221,-0.054866,-0.330495,-3.210528,-0.26745599999999997,0.261718,0.397939,0.106925,0.5071289999999999,-0.278912,0.421388,F
7133,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.764757,0.295677,0.333536,-0.154186,-0.7271529999999999,F
6582,0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.391033,0.182426,0.546291,-0.216549,-0.331214,F
10337,0.29076199999999996,0.077766,0.11826500000000001,0.275805,0.261718,-0.515608,-0.232828,-0.519984,0.18880999999999998,-0.22397199999999998,F
7973,-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.30798400000000004,-0.157328,-2.056752,-0.278912,-0.073548,F
2534,-0.153617,9.65621,0.05425,0.56598,-1.0789549999999999,1.394535,0.7864329999999999,0.29224,0.282354,0.904666,F
7558,-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.273364,0.408929,-0.32763600000000004,-0.060641999999999995,0.14788099999999998,F
1421,-0.042522000000000004,-0.3619,0.47034899999999996,-0.310721,0.261718,-1.055431,0.031425,-0.288572,-0.777816,-0.8606389999999999,F
7139,0.031541,0.20338499999999998,0.086258,0.045008,0.17234000000000002,0.14879,0.371178,0.694974,0.032902,0.048547,F
6859,-0.054866,-0.330495,-3.210528,-0.26745599999999997,0.261718,1.145386,-0.081827,-0.296804,-0.12300499999999999,1.230601,F
2857,-0.030177999999999996,-0.189174,0.24273899999999998,-0.40879899999999997,0.261718,-0.01731,0.295677,-0.29791100000000004,0.157628,-0.04793,F
9013,-0.153617,9.65621,0.05425,0.56598,-1.0789549999999999,0.024215,0.9751850000000001,-1.469301,-2.399252,-0.467883,F
593,0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,0.024215,-0.119577,-0.844474,-0.310094,0.21660700000000002,F
8444,0.09326,-0.212727,0.260522,-0.5272560000000001,0.261718,-0.30798400000000004,0.371178,-0.524683,0.001721,-0.359989,F
2168,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.06573999999999999,-0.119577,0.500975,0.18880999999999998,0.25739,F
10171,0.019197,-0.040001,0.288973,-0.042597,0.261718,0.480988,0.069175,-0.50849,-0.559546,0.524423,F
6101,-0.16596,-0.134216,0.256965,0.38704099999999997,0.261718,-0.01731,0.408929,0.124588,-0.154186,-0.091268,F
4067,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.356414,0.257927,0.06290499999999999,-0.5283640000000001,0.296786,F
5616,0.019197,-0.11851300000000001,0.345875,-1.086511,0.261718,-1.1800059999999999,0.106925,-3.187855,-2.711067,-1.0297969999999999,F
2041,0.4142,-0.17347100000000001,0.392108,-0.13088699999999998,0.261718,-0.764757,0.144676,0.167729,-0.029461,-0.646203,F
5034,0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,0.522513,0.144676,-0.704819,-0.341275,0.5138510000000001,F
2254,0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,-1.096956,0.144676,-0.7315729999999999,-0.247731,-0.9586110000000001,F
2954,0.117948,0.26619499999999996,0.043581,-0.5900350000000001,0.17234000000000002,1.519109,0.748682,-1.201717,-0.933723,1.052028,F
3713,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.30798400000000004,0.031425,-0.675967,-0.278912,-0.179066,F
8978,0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-0.847807,0.257927,-0.064305,0.032902,-0.778881,F
5772,-0.042522000000000004,0.2976,0.07914500000000001,1.5005680000000001,0.351096,0.231839,0.295677,1.3440889999999999,0.157628,0.173076,F
2083,-0.26471100000000003,-0.448263,0.431229,-1.121421,0.261718,-0.30798400000000004,0.484429,-0.53973,-0.278912,-0.407885,F
422,-0.030177999999999996,-0.063555,0.27474699999999996,-0.394925,0.261718,-0.9723809999999999,-0.119577,-0.101233,0.032902,-0.711119,F
784,4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-2.508801,-5.631138,-1.609344,-2.1809819999999998,-4.442556,F
4660,-3.498799,0.517433,0.37432600000000005,-2.3686220000000002,-4.9222150000000005,-1.678304,0.069175,-2.249606,-1.557353,-1.445916,F
3692,-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,2.349606,0.899684,-1.207154,-1.058449,1.648359,F
5366,0.364825,-0.189174,0.5023569999999999,0.22329000000000002,-1.168333,0.356414,-0.006326,-0.29447399999999996,-0.154186,0.45148900000000003,F
8253,0.17966700000000002,-0.047852,0.27474699999999996,-0.605223,0.261718,0.854712,0.710932,-1.2423540000000002,-0.310094,0.48163900000000004,F
8833,-0.017834,0.23479,-0.180472,0.6210319999999999,0.261718,0.605563,0.446679,0.595295,-0.341275,0.418687,F
4326,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.266459,0.597681,0.007571,-0.247731,-0.441217,F
1071,0.278418,-0.197025,0.23918299999999998,-0.73839,0.261718,-0.266459,0.144676,-0.008699,-0.060641999999999995,-0.198487,F
9684,-0.128929,-0.322644,0.288973,0.764881,0.261718,0.06573999999999999,-0.34608,0.628301,0.31353600000000004,0.39466100000000004,F
1806,-3.498799,-0.29123899999999997,0.37077,-0.28121199999999996,-4.9222150000000005,-0.681707,0.220177,0.428788,-0.029461,-0.606999,F
7774,0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,0.8962370000000001,0.597681,-1.102427,-0.497183,0.5811189999999999,F
515,0.031541,0.446772,0.072032,0.600056,0.261718,-0.10036,0.106925,-0.41384,-0.497183,-0.037334,F
5019,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-0.598658,0.106925,0.110919,0.500624,-0.471933,F
6755,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.30798400000000004,0.333428,0.093329,-0.403638,-0.338194,F
1638,0.17966700000000002,-0.047852,0.27474699999999996,-0.605223,0.261718,-0.557133,0.52218,-0.343168,0.7500760000000001,-0.658234,F
3933,0.364825,-0.189174,0.5023569999999999,0.22329000000000002,-1.168333,-3.754546,-2.9131080000000003,0.769548,-2.2121630000000003,-4.150581,F
7651,-0.314087,0.540986,-0.041773000000000005,0.8825620000000001,0.261718,1.768258,1.805694,-0.150334,0.064084,0.632979,F
8171,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,0.688613,-0.044076,-0.19992100000000002,-0.559546,0.784597,F
2401,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.6401819999999999,0.031425,1.045442,-0.029461,-0.47366899999999995,F
408,-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.391033,1.5036909999999999,-0.677346,-0.497183,-0.9626620000000001,F
5365,0.056228999999999994,-0.063555,0.310311,-1.048885,0.261718,-0.432558,0.333428,1.16836,0.032902,-0.45033100000000004,F
2488,0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.515608,0.106925,1.179932,0.219991,-0.396504,F
5086,0.15498,-0.330495,0.299642,-0.33363699999999996,0.08296100000000001,0.356414,0.144676,-0.76788,0.064084,0.363065,F
3080,0.167323,0.690159,-0.08445,-0.009059000000000001,0.261718,1.768258,0.333428,-1.3610209999999998,-0.590727,1.51286,F
6526,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,0.813187,0.710932,-0.32965500000000003,0.126447,0.43986800000000004,F
2874,-0.153617,-0.354049,0.37077,-0.513262,0.261718,0.273364,-0.006326,-1.240626,-0.590727,0.39377,F
6038,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,1.602159,0.144676,-0.574716,-0.902542,1.495464,F
5376,-0.017834,-0.354049,0.42056000000000004,-0.176032,0.261718,-0.6401819999999999,0.182426,0.431176,0.375899,-0.556247,F
3348,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-0.8062819999999999,0.106925,-0.808031,-0.341275,-0.672796,F
484,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.764757,0.371178,1.079399,-0.185368,-0.763559,F
4193,0.278418,-0.197025,0.23918299999999998,-0.73839,0.261718,0.231839,0.7864329999999999,-1.6421169999999998,-1.027268,-0.095006,F
3665,0.056228999999999994,-0.09496,0.228514,-0.658066,0.17234000000000002,0.273364,0.144676,-0.703421,-0.37245700000000004,0.2991,F
1659,-0.178304,0.258344,-0.12357,0.22830300000000003,0.08296100000000001,0.854712,0.371178,-0.043161,-0.216549,0.673894,F
8984,0.15498,-0.38545300000000005,0.381439,0.314237,0.261718,0.480988,-0.157328,-0.46299999999999997,-0.278912,0.660779,F
1159,0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,-0.183409,-0.119577,0.681693,0.157628,0.023761,F
7800,0.019197,0.525284,0.068476,0.166658,0.261718,-0.432558,0.408929,0.38823,0.219991,-0.483012,F
8700,0.080916,-0.063555,0.349432,0.9686450000000001,-1.347089,-0.30798400000000004,0.220177,1.624467,0.157628,-0.280028,F
5574,0.006853,0.077766,0.342319,-0.12859,0.261718,-0.6401819999999999,0.031425,0.08049500000000001,-0.12300499999999999,-0.469921,F
8313,0.043885,0.407516,0.047137,0.460921,0.261718,-0.723232,0.069175,-0.236869,-0.9649049999999999,-0.57826,F
2171,0.019197,-0.17347100000000001,0.306755,-0.081535,0.17234000000000002,-0.847807,0.257927,0.607876,0.064084,-0.79172,F
5814,0.14263599999999999,-0.000745,0.153829,0.9558450000000001,0.261718,0.024215,-0.119577,0.31206300000000003,-0.247731,0.209808,F
2323,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.681707,0.6354310000000001,1.1865139999999998,0.375899,-0.81671,F
2571,0.117948,0.556689,-0.009765000000000001,-0.5726100000000001,0.261718,0.024215,0.446679,-0.870394,-0.12300499999999999,-0.103698,F
10395,0.204355,-0.126364,0.335206,0.483538,-1.257711,0.024215,0.408929,1.447418,0.219991,-0.0911,F
1151,-0.314087,0.540986,-0.041773000000000005,0.8825620000000001,0.261718,0.397939,0.257927,0.553707,0.157628,0.339328,F
3141,0.438888,0.19553399999999999,0.14315999999999998,-0.809435,0.261718,-1.1800059999999999,0.144676,-0.526682,0.001721,-1.0286879999999998,F
6958,-0.030177999999999996,-0.189174,0.24273899999999998,-0.40879899999999997,0.261718,-0.723232,-0.157328,0.010619,0.282354,-0.447197,F
8299,0.019197,0.525284,0.068476,0.166658,0.261718,-0.432558,0.182426,0.6914020000000001,0.46944300000000005,-0.364643,F
2614,0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,0.273364,0.371178,-0.201475,-0.341275,0.160563,F
4732,0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,0.356414,0.295677,-0.990808,-0.466001,0.278667,F
10358,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.10036,0.7864329999999999,0.546407,0.375899,-0.390778,F
9476,0.031541,0.20338499999999998,0.086258,0.045008,0.17234000000000002,0.190314,-0.308329,0.027549,0.687713,0.482447,F
4596,-0.030177999999999996,-0.063555,0.27474699999999996,-0.394925,0.261718,0.771662,1.2016870000000002,-0.8264370000000001,-0.12300499999999999,0.139623,F
6849,0.031541,-0.040001,0.17516800000000002,-0.10725599999999999,0.261718,-0.432558,0.220177,-0.18143800000000002,0.064084,-0.36545,F
9527,0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,0.564038,0.106925,0.589296,0.095265,0.578683,F
2287,0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,-0.6401819999999999,-0.195078,0.201764,-0.060641999999999995,-0.360532,F
4861,-0.10424100000000001,-0.456114,0.484575,0.14380199999999999,0.261718,-0.557133,0.52218,0.740464,0.032902,-0.655473,F
6162,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,0.688613,0.748682,-0.968266,-0.497183,0.328021,F
4954,0.31545,0.517433,-0.002652,-2.543473,0.261718,-0.6401819999999999,0.408929,-0.351614,-1.027268,-0.674037,F
8653,0.080916,0.588093,0.015130000000000001,0.00225,0.261718,-0.515608,0.55993,0.42793400000000004,-0.216549,-0.636872,F
3658,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,0.314889,0.52218,-0.058401999999999996,0.157628,0.11686300000000001,F
2501,0.229043,-0.22843000000000002,0.32453699999999996,-0.8691409999999999,0.261718,-0.889332,-0.157328,-0.158411,-0.37245700000000004,-0.6144729999999999,F
5106,0.24138600000000002,-0.322644,0.28186,0.27461199999999997,0.261718,-0.349509,0.597681,0.623972,0.064084,-0.506821,F
7623,0.426544,0.588093,0.160942,-0.889699,0.261718,1.560634,0.408929,-0.331325,-0.559546,1.283173,F
4999,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.723232,-0.006326,-0.152606,-0.247731,-0.541239,F
5347,-0.030177999999999996,-0.063555,0.27474699999999996,-0.394925,0.261718,-1.096956,-0.081827,0.134471,0.126447,-0.844377,F
10109,-0.128929,-0.322644,0.288973,0.764881,0.261718,1.560634,0.069175,-0.88544,-0.216549,1.516054,F
9647,-0.314087,0.540986,-0.041773000000000005,0.8825620000000001,0.261718,2.266557,-0.006326,-1.3686120000000002,-1.058449,2.22005,F
1470,0.043885,0.274046,0.182281,0.095763,0.261718,-0.557133,0.182426,0.348118,0.032902,-0.485279,F
5285,0.031541,-0.040001,0.17516800000000002,-0.10725599999999999,0.261718,0.439463,0.484429,-0.36345700000000003,0.157628,0.250796,F
5429,0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.22493400000000002,-0.232828,0.43403100000000006,0.126447,0.050524,F
4153,0.019197,0.525284,0.068476,0.166658,0.261718,-0.14188399999999998,0.144676,-0.263488,-0.060641999999999995,-0.089002,F
7713,0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,0.397939,-0.044076,-0.428849,-0.746634,0.535116,F
1158,0.204355,-0.126364,0.335206,0.483538,-1.257711,0.314889,0.597681,0.589218,0.375899,0.071753,F
4074,-0.16596,-0.134216,0.256965,0.38704099999999997,0.261718,0.273364,0.144676,0.159769,-0.091823,0.288589,F
10079,0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.598658,0.673182,-0.379339,0.064084,-0.765295,F
3574,-0.153617,9.65621,0.05425,0.56598,-1.0789549999999999,-0.01731,-0.42158,-0.882548,-1.089631,0.422991,F
9902,0.426544,0.588093,0.160942,-0.889699,0.261718,-0.183409,-0.081827,0.311345,-0.87136,0.000796,F
4274,0.09326,-0.212727,0.260522,-0.5272560000000001,0.261718,1.145386,0.55993,-0.465854,-0.37245700000000004,0.826102,F
