Unnamed: 0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,class
3595,-0.252367,0.062064,0.171611,-0.420108,0.261718,-1.22153,0.257927,-0.701382,-0.123005,-1.124948,E
1136,-0.314087,-0.157769,0.043581,1.051505,0.17234,1.26996,0.635431,0.149945,0.313536,0.892876,E
9350,-0.252367,0.281897,0.146717,-0.082938,0.261718,0.231839,0.182426,-0.682122,0.656532,0.226757,E
9812,0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.263055,-0.157328,-2.602636,-1.682078,-0.936333,E
4817,-0.202992,-0.377602,0.434785,0.244803,-0.721442,-1.844403,0.673182,-3.163314,-3.116426,-1.842445,E
5608,-0.301743,0.352558,0.288973,1.638181,0.261718,-0.183409,0.52218,0.660376,0.18881,-0.32462,E
196,0.043885,0.007106,1.348781,-1.249397,-0.185173,-1.22153,0.220177,1.693236,-0.185368,-1.103948,E
3094,-0.215336,0.10132,0.235627,-0.280585,0.261718,0.605563,0.220177,-0.117173,0.999528,0.545725,E
2750,-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.515608,0.069175,-0.90938,0.500624,-0.388368,E
1780,-0.301743,0.352558,0.288973,1.638181,0.261718,1.311485,0.597681,0.48686,0.999528,0.945906,E
9590,-0.363462,-0.008597,0.256965,-0.22634,0.261718,-0.307984,0.408929,1.68184,1.186617,-0.38111,E
2428,-0.215336,-0.102811,0.360101,0.941284,0.17234,-0.141884,-0.459331,1.282775,0.750076,0.248047,E
3717,-0.252367,-0.401156,0.466793,0.631147,0.261718,-0.391033,0.446679,0.656182,0.469443,-0.445858,E
1579,-0.363462,-0.008597,0.256965,-0.22634,0.261718,1.685209,0.182426,1.179135,1.186617,1.545131,E
3869,-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.806282,0.257927,1.275689,1.061891,-0.745694,E
628,-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-0.640182,-0.195078,-1.092176,0.032902,-0.369127,E
514,-0.00549,0.360409,0.28186,-0.213479,-1.168333,0.397939,-2.762106,-0.227122,-0.091823,-1.466205,E
3136,-0.22768,0.085618,0.239183,-0.523467,0.261718,-1.055431,-0.157328,-0.005495,-0.216549,-0.778303,E
98,-0.215336,0.281897,0.107596,0.73922,0.082961,0.190314,-0.006326,0.359747,0.687713,0.296147,E
102,-0.16596,0.007106,-2.172058,-0.165858,0.261718,0.107265,-0.006326,1.698051,0.874802,0.239427,E
1681,-0.079554,0.250492,0.388552,-0.002584,0.082961,-1.263055,0.257927,0.88107,1.404887,-1.152855,E
7135,-0.079554,0.179832,0.310311,1.179988,-1.257711,0.107265,-0.044076,1.447496,0.718895,0.222129,E
7813,-0.091897,-0.071406,0.537921,-1.178561,0.261718,1.602159,0.55993,1.035869,1.186617,1.222198,E
7185,-0.215336,-0.102811,0.360101,0.941284,0.17234,-0.598658,0.333428,0.580132,-0.154186,-0.608711,E
4742,-0.116585,-0.652394,0.505913,-1.24874,0.261718,1.020811,-0.610333,-1.514364,-0.403638,1.490389,E
2738,-0.585651,-0.354049,-3.210528,0.356517,0.261718,0.647088,0.031425,0.767762,0.874802,0.695967,E
2111,-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.605563,0.182426,-0.386931,0.687713,0.567315,E
5868,-0.314087,0.164129,0.200063,0.132493,0.261718,-0.515608,-0.572582,0.013279,0.40708,-0.043193,E
1109,-0.141273,0.250492,0.406334,1.250286,-2.687761,-0.640182,0.52218,-0.365379,-0.715453,-0.727177,E
8476,-0.240024,-0.534626,0.075589,-0.617039,0.17234,3.138578,-0.044076,-1.626643,-1.463808,3.057218,E
7501,-0.400494,-0.16562,0.392108,0.485626,0.261718,0.522513,0.484429,-0.126881,0.594169,0.324501,E
457,-0.116585,0.281897,0.175168,-0.15249,0.261718,0.647088,0.182426,-0.376718,0.40708,0.607386,E
9462,-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.889332,0.446679,0.099135,0.937165,-0.91156,E
6708,-0.116585,-0.652394,0.505913,-1.24874,0.261718,0.14879,0.106925,-1.221949,-0.43482,0.19844,E
4471,-0.32643,-0.079257,0.239183,0.566935,0.261718,0.273364,1.352689,-0.352934,0.999528,-0.349285,E
1245,-0.22768,-0.251983,0.449011,-1.268911,0.261718,0.771662,0.748682,1.134112,0.656532,0.389369,E
838,-0.301743,0.352558,0.288973,1.638181,0.261718,-0.515608,0.295677,1.115958,0.313536,-0.508075,E
7053,-0.252367,-0.401156,0.466793,0.631147,0.261718,-1.138481,0.031425,1.297939,0.687713,-0.937045,E
1844,-0.22768,-0.251983,0.449011,-1.268911,0.261718,-0.307984,1.654692,0.701051,0.999528,-0.959648,E
8973,-0.301743,-0.511072,0.463236,0.710665,0.261718,1.020811,0.484429,-0.254964,0.843621,0.75787,E
4553,0.068573,-0.189174,-2.090261,-0.633539,0.17234,0.896237,0.484429,-0.514625,0.126447,0.647663,E
7487,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.764757,0.106925,-1.828641,-1.183175,-0.635715,E
5053,-0.128929,0.289748,0.235627,1.057473,0.17234,-0.307984,0.069175,1.038743,0.18881,-0.160562,E
3099,-0.585651,-0.354049,-3.210528,0.356517,0.261718,-0.01731,0.861934,1.498131,1.280161,-0.341907,E
8707,-0.412837,-0.707352,0.356544,1.604166,-0.989576,-0.432558,-0.836835,1.560843,0.968347,0.192678,E
7112,-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.512204,0.182426,0.518701,1.436069,-1.346003,E
9843,-0.00549,0.360409,0.28186,-0.213479,-1.168333,-1.678304,0.069175,0.844162,0.750076,-1.449135,E
10218,-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.598658,0.295677,0.567045,1.498432,-0.582431,E
4068,-0.252367,0.069915,0.246296,0.52355,0.261718,0.231839,0.031425,-0.19264,0.594169,0.30608,E
2012,-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.266459,0.333428,-0.394658,0.157628,-0.29048,E
4953,-0.252367,0.281897,0.146717,-0.082938,0.261718,1.394535,0.484429,-1.370282,-0.497183,1.094209,E
3987,-0.672058,-0.613138,0.360101,0.373406,0.17234,-0.640182,0.257927,1.014357,0.874802,-0.596897,E
5142,-0.22768,0.085618,0.239183,-0.523467,0.261718,-0.681707,0.182426,0.99199,0.469443,-0.616366,E
1997,0.068573,-0.189174,-2.090261,-0.633539,0.17234,0.06574,0.031425,-0.698159,-0.060642,0.170424,E
2310,0.031541,-0.024299,0.545034,-2.187595,0.261718,-0.930856,0.55993,-2.788014,-1.869167,-0.990051,E
9468,-0.672058,0.069915,0.395665,1.103662,0.261718,0.647088,-0.34608,0.891069,1.124254,0.937504,E
6129,-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.432558,0.220177,0.123734,0.656532,-0.39689,E
3286,-0.240024,-0.534626,0.075589,-0.617039,0.17234,0.854712,0.52218,-0.952579,0.126447,0.584976,E
9075,-0.202992,-0.016448,0.594823,-1.581822,-0.363929,0.522513,0.597681,0.045645,0.084872,0.254316,E
2626,-0.22768,0.250492,0.207175,-0.481276,0.261718,-1.055431,0.106925,1.039791,0.687713,-0.896166,E
5161,-0.437525,-0.471816,0.463236,-0.545248,0.261718,3.969075,0.069175,-1.596258,-2.461615,3.70529,E
2608,-0.240024,-0.534626,0.075589,-0.617039,0.17234,-0.224934,0.635431,-0.862006,0.095265,-0.425449,E
1273,-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.474083,0.182426,-0.667774,0.937165,-0.395878,E
4327,-0.449869,-0.291239,0.434785,-0.068824,0.261718,-1.013906,0.257927,0.454844,0.562987,-0.923133,E
934,-0.202992,-0.377602,0.434785,0.244803,-0.721442,-1.968978,0.182426,-2.805275,-2.866974,-1.754925,E
2901,0.043885,0.030659,0.537921,-2.244735,0.261718,-1.180006,-0.232828,-3.439537,-2.679886,-0.849874,E
2735,0.204355,-0.134216,0.043581,-0.654873,0.261718,0.06574,0.937434,-0.273622,0.718895,-0.314976,E
4346,-0.425181,-0.220579,0.306755,0.496637,0.261718,0.107265,-0.119577,-1.380067,-0.154186,0.285768,E
8906,-0.437525,0.423218,0.388552,0.620852,0.17234,-0.266459,0.069175,1.861995,1.093072,-0.156475,E
2348,-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.480988,0.295677,-0.417976,0.718895,0.389695,E
1518,-0.425181,-0.220579,0.306755,0.496637,0.261718,0.273364,0.295677,-0.339615,-0.123005,0.201213,E
2376,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.432558,0.861934,0.27197,0.687713,-0.705682,E
4473,-0.178304,-0.620989,0.32098,0.699028,0.261718,-1.096956,0.257927,0.194289,0.18881,-1.008664,E
2050,-0.030178,-0.346197,0.235627,-1.08105,0.17234,0.314889,0.257927,-1.100252,0.126447,0.270024,E
9846,-0.486901,-0.259834,-3.210528,0.221798,0.351096,-1.22153,-0.006326,1.1936,-0.466001,-0.995235,E
117,-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.598658,-0.044076,-0.03192,0.469443,-0.381291,E
4378,-0.128929,0.289748,0.235627,1.057473,0.17234,-0.224934,0.748682,0.299754,0.62535,-0.47649,E
58,-3.412392,0.148427,0.438342,-1.047781,-3.22403,-0.183409,-0.38383,1.7177,-0.684271,0.170907,E
7940,-0.437525,0.423218,0.388552,0.620852,0.17234,-0.515608,0.144676,1.269786,0.40708,-0.433188,E
3135,-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.062336,-0.081827,-1.33349,-0.123005,1.154003,E
2128,-0.202992,-0.377602,0.434785,0.244803,-0.721442,0.41178,0.245343,-0.27137,0.126447,0.356242,E
8933,-3.412392,0.148427,0.438342,-1.047781,-3.22403,-1.927453,0.371178,2.530856,-3.740056,-1.802109,E
1952,-0.054866,0.179832,0.239183,-1.170087,0.261718,-1.013906,0.106925,1.591927,1.093072,-0.860374,E
6034,-0.178304,-0.620989,0.32098,0.699028,0.261718,0.397939,0.446679,-0.063023,0.843621,0.231833,E
8441,0.068573,-0.189174,-2.090261,-0.633539,0.17234,1.685209,0.786433,-0.668163,-0.278912,1.159512,E
10289,-0.314087,-0.157769,0.043581,1.051505,0.17234,-0.141884,0.710932,1.488404,0.750076,-0.380881,E
118,-0.264711,-0.09496,0.01513,-0.597346,0.261718,0.273364,0.710932,-1.110465,-0.43482,-0.036551,E
482,-0.116585,-0.652394,0.505913,-1.24874,0.261718,-1.595254,0.031425,-1.059267,0.157628,-1.352332,E
6643,-0.128929,-0.409007,0.175168,-0.256565,0.082961,-1.263055,0.484429,-1.348731,-1.993893,-1.253697,E
3689,-0.597995,-0.071406,0.352988,0.220844,0.261718,1.892833,-0.497081,-1.64998,-1.089631,2.222834,E
4932,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-1.138481,0.333428,0.469483,0.469443,-1.078042,E
4656,-0.301743,-0.511072,0.463236,0.710665,0.261718,0.564038,0.106925,1.030511,0.812439,0.576103,E
4235,-0.425181,-0.220579,0.306755,0.496637,0.261718,-1.055431,0.182426,0.455077,0.344717,-0.940721,E
4321,-0.560964,0.329004,0.296086,0.755571,0.261718,1.477585,0.106925,-0.395434,0.781258,1.476911,E
5746,0.204355,-0.134216,0.043581,-0.654873,0.261718,-0.224934,0.484429,-0.807022,0.157628,-0.343197,E
7948,0.130292,0.062064,0.505913,0.417148,-1.168333,-0.723232,0.144676,2.22151,1.373706,-0.596403,E
3107,-0.252367,0.281897,0.146717,-0.082938,0.261718,1.519109,0.182426,-0.714837,0.219991,1.393718,E
2963,-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.314889,0.597681,-0.456923,0.718895,0.073429,E
9461,-0.585651,-0.354049,-3.210528,0.356517,0.261718,-0.349509,0.106925,1.141528,0.937165,-0.249951,E
9582,-0.128929,0.289748,0.235627,1.057473,0.17234,-0.474083,0.220177,1.347371,0.40708,-0.441313,E
5316,-0.301743,-0.511072,0.463236,0.710665,0.261718,1.103861,0.371178,0.083078,0.469443,0.916624,E
7168,-0.215336,0.10132,0.235627,-0.280585,0.261718,0.024215,0.182426,0.395472,0.219991,0.038625,E
10063,-0.22768,-0.251983,0.449011,-1.268911,0.261718,-0.141884,0.824183,1.667627,-0.060642,-0.437974,E
5257,-3.498799,0.007106,0.342319,-0.318002,-4.922215,-0.141884,0.257927,-0.464941,0.718895,-0.14935,E
7837,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.764757,-0.006326,0.864101,1.061891,-0.584468,E
7203,-0.104241,-0.338346,0.384996,-0.096275,0.261718,0.024215,0.446679,-0.317676,0.064084,-0.090497,E
4311,-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.557133,0.295677,0.363495,0.469443,-0.533354,E
2960,0.130292,0.062064,0.505913,0.417148,-1.168333,-1.180006,0.371178,1.527623,0.562987,-1.132772,E
614,-0.252367,0.069915,0.246296,0.52355,0.261718,-1.055431,-0.081827,1.582802,1.061891,-0.812455,E
2479,-0.301743,0.195534,0.381439,0.351116,0.082961,-1.138481,0.295677,0.532428,0.968347,-1.063105,E
4520,-0.252367,0.281897,0.146717,-0.082938,0.261718,1.186911,0.144676,-1.024629,-0.060642,1.123696,E
32,-0.314087,0.164129,0.200063,0.132493,0.261718,-0.930856,0.144676,-0.899478,-0.746634,-0.802015,E
6911,-0.079554,0.250492,0.388552,-0.002584,0.082961,-0.930856,0.484429,0.379221,0.937165,-0.96623,E
10255,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-1.180006,0.484429,0.334721,1.280161,-1.190419,E
1947,-0.314087,0.164129,0.200063,0.132493,0.261718,-0.515608,0.031425,-0.745319,0.18881,-0.367332,E
8751,-0.116585,-0.652394,0.505913,-1.24874,0.261718,-0.889332,-0.006326,-0.485347,0.438262,-0.686069,E
8790,-0.252367,0.069915,0.246296,0.52355,0.261718,-0.432558,0.446679,0.639484,0.812439,-0.501842,E
6421,-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.723232,-0.044076,0.109891,1.124254,-0.519865,E
4517,-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.14879,0.182426,-0.254983,0.905984,0.158923,E
9778,0.130292,0.062064,0.505913,0.417148,-1.168333,0.480988,0.597681,0.164778,0.687713,0.216716,E
5119,-0.215336,-0.142067,0.096927,-0.184417,0.261718,0.730137,0.861934,-1.53906,-0.808997,0.27546,E
8610,-0.585651,-0.354049,-3.210528,0.356517,0.261718,1.43606,0.333428,0.192018,0.937165,1.22186,E
1045,-0.104241,-0.338346,0.384996,-0.096275,0.261718,-0.432558,0.748682,0.549339,1.03071,-0.651977,E
3289,-0.22768,0.446772,0.534365,0.177429,0.17234,-1.138481,0.182426,0.88074,0.562987,-1.004794,E
8084,-3.498799,-0.369751,0.552147,0.331573,-4.922215,-0.058835,-2.950858,0.552834,-0.43482,-1.916114,E
9737,-0.042522,0.007106,0.264078,-0.162546,0.17234,-1.055431,0.597681,0.630709,1.217798,-1.123996,E
1247,-0.042522,-0.463965,0.392108,0.22699,0.261718,-0.349509,0.295677,0.371727,0.62535,-0.344993,E
4410,-0.32643,-0.079257,0.239183,0.566935,0.261718,0.14879,-0.459331,0.032054,0.500624,0.540275,E
6784,-0.128929,-0.409007,0.175168,-0.256565,0.082961,1.726734,0.446679,0.547921,0.500624,1.415634,E
2113,0.130292,0.062064,0.505913,0.417148,-1.168333,-1.013906,0.597681,0.902485,0.562987,-1.09311,E
4202,-0.202992,-0.377602,0.434785,0.244803,-0.721442,-0.930856,-0.006326,2.145324,1.03071,-0.71699,E
8572,-0.240024,-0.534626,0.075589,-0.617039,0.17234,-0.598658,0.333428,-0.701732,0.594169,-0.601527,E
9780,-0.141273,0.250492,0.406334,1.250286,-2.687761,0.522513,-0.081827,1.982507,1.560794,0.65375,E
929,-0.091897,-0.071406,0.537921,-1.178561,0.261718,1.228436,0.446679,1.337759,0.968347,0.962989,E
7325,-0.672058,0.069915,0.395665,1.103662,0.261718,0.688613,0.257927,0.865091,0.937165,0.602106,E
5754,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.847807,0.333428,1.058294,0.999528,-0.813106,E
5371,-0.240024,-0.534626,0.075589,-0.617039,0.17234,-0.10036,1.163937,-1.482852,-0.65309,-0.58266,E
3850,-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.598658,0.371178,0.194852,0.40708,-0.610339,E
9983,-0.215336,-0.102811,0.360101,0.941284,0.17234,-1.429155,0.182426,-1.38296,-2.025075,-1.268428,E
10241,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.10036,0.295677,0.064362,0.750076,-0.126289,E
10386,-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.058835,0.069175,-0.077138,0.999528,0.052875,E
1486,0.068573,-0.189174,-2.090261,-0.633539,0.17234,0.647088,-2.913108,-0.455428,0.282354,-1.15552,E
726,-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.231839,0.408929,-0.163886,0.687713,0.101409,E
7378,-0.128929,0.289748,0.235627,1.057473,0.17234,0.979286,0.597681,-0.054131,0.375899,0.652882,E
7660,-0.338774,-0.291239,0.520139,1.054429,0.261718,1.186911,0.333428,0.738911,0.718895,1.003035,E
2688,-0.462213,0.352558,0.150273,0.56049,0.261718,0.522513,0.673182,0.166292,0.874802,0.200369,E
1036,-0.116585,0.281897,0.175168,-0.15249,0.261718,-1.263055,0.182426,0.879265,0.095265,-1.119125,E
7130,-0.252367,0.069915,0.246296,0.52355,0.261718,0.06574,0.295677,1.167719,1.093072,0.013611,E
4826,0.031541,-0.024299,0.545034,-2.187595,0.261718,-0.889332,0.484429,-0.880334,-0.060642,-0.916527,E
1365,-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.930856,0.371178,-0.130006,0.344717,-0.889342,E
6767,-0.22768,0.046362,0.214288,0.746888,0.261718,-0.266459,0.144676,1.413033,0.750076,-0.193062,E
4816,0.130292,0.062064,0.505913,0.417148,-1.168333,0.896237,0.597681,0.287211,1.093072,0.581974,E
3696,-3.412392,0.148427,0.438342,-1.047781,-3.22403,-1.263055,0.371178,1.876168,-0.65309,-1.209286,E
547,-0.22768,0.446772,0.534365,0.177429,0.17234,-0.557133,0.295677,0.833153,0.562987,-0.558562,E
6934,-0.16596,0.007106,-2.172058,-0.165858,0.261718,-0.764757,0.484429,0.897535,0.594169,-0.82545,E
1617,-0.486901,-0.259834,-3.210528,0.221798,0.351096,0.06574,0.031425,0.937181,0.251173,0.158742,E
2902,0.043885,0.030659,0.537921,-2.244735,0.261718,-0.889332,0.371178,-1.372787,-0.091823,-0.878336,E
5011,-0.116585,0.281897,0.175168,-0.15249,0.261718,1.685209,0.106925,-1.834796,-1.71326,1.601946,E
3185,-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-0.806282,-0.270579,0.425779,0.843621,-0.464447,E
7214,8.314263,-0.087108,0.527252,0.659642,-3.134652,-0.806282,0.031425,0.416732,0.001721,-0.637306,E
6960,-0.351118,0.014957,0.214288,0.736624,0.17234,-1.595254,-0.232828,-1.5424,-2.025075,-1.232564,E
7298,-0.042522,-0.463965,0.392108,0.22699,0.261718,0.14879,0.52218,0.196483,0.562987,-0.030583,E
7513,-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.477585,0.144676,-1.250333,-0.372457,1.379035,E
4865,-0.400494,-0.16562,0.392108,0.485626,0.261718,0.688613,0.257927,-0.319734,0.781258,0.597827,E
3539,0.068573,-0.189174,-2.090261,-0.633539,0.17234,-0.141884,0.333428,-0.941532,-0.310094,-0.190808,E
7750,-0.289399,0.093469,0.402778,-0.087353,-1.436467,0.647088,0.748682,0.232149,0.843621,0.275521,E
6769,-0.486901,-0.259834,-3.210528,0.221798,0.351096,-1.747512,0.698348,-3.046802,-3.490604,-1.75818,E
8859,-0.301743,0.352558,0.288973,1.638181,0.261718,-0.930856,0.106925,0.896059,-0.123005,-0.779677,E
9266,-0.252367,0.069915,0.246296,0.52355,0.261718,0.06574,0.484429,1.509198,1.217798,-0.060552,E
808,-0.030178,-0.346197,0.235627,-1.08105,0.17234,0.356414,1.201687,-1.130774,0.001721,-0.206781,E
10213,-0.400494,-0.16562,0.392108,0.485626,0.261718,-0.723232,0.106925,1.026026,1.093072,-0.588603,E
7019,-0.301743,-0.511072,0.463236,0.710665,0.261718,1.020811,0.52218,-0.476008,0.687713,0.731397,E
6881,-0.597995,-0.071406,0.352988,0.220844,0.261718,-0.141884,1.805694,-0.384484,0.438262,-0.890476,E
6443,-0.00549,0.360409,0.28186,-0.213479,-1.168333,-1.055431,0.484429,1.193697,0.750076,-1.076149,E
297,-0.560964,0.329004,0.296086,0.755571,0.261718,0.688613,0.182426,0.568599,0.843621,0.632088,E
2314,-0.597995,-0.071406,0.352988,0.220844,0.261718,0.605563,0.371178,-0.697868,0.750076,0.463485,E
1147,-0.240024,0.117022,0.235627,0.902912,0.17234,-1.055431,0.333428,1.972779,0.937165,-1.005614,E
3361,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.723232,0.975185,0.037374,0.750076,-1.007555,E
1490,-0.104241,-0.338346,0.384996,-0.096275,0.261718,1.892833,0.899684,-1.954705,-1.775623,1.280835,E
3384,-0.141273,0.250492,0.406334,1.250286,-2.687761,-1.013906,-0.006326,-0.642689,-1.214356,-0.798869,E
5353,-0.215336,-0.204876,0.456124,-0.099826,0.17234,0.190314,0.106925,0.348234,0.344717,0.229048,E
3390,-0.252367,-0.401156,0.466793,0.631147,0.261718,-0.557133,1.050686,0.294123,1.436069,-0.902024,E
7321,-0.252367,-0.401156,0.466793,0.631147,0.261718,1.020811,-0.081827,-0.426868,0.562987,1.124479,E
4641,-0.363462,-0.008597,0.256965,-0.22634,0.261718,1.228436,-0.044076,1.173971,1.436069,1.309176,E
4460,-0.314087,0.164129,0.200063,0.132493,0.261718,-0.474083,0.635431,0.419255,0.874802,-0.637474,E
8888,-0.202992,-0.377602,0.434785,0.244803,-0.721442,-0.557133,-0.006326,1.558105,0.905984,-0.393142,E
4734,-0.215336,0.10132,0.235627,-0.280585,0.261718,0.024215,0.144676,0.205007,1.124254,0.061687,E
5775,-0.264711,-0.09496,0.01513,-0.597346,0.261718,-1.013906,0.295677,0.274028,0.531806,-0.947183,E
3875,-0.351118,0.014957,0.214288,0.736624,0.17234,-0.058835,0.371178,0.612827,1.217798,-0.136584,E
802,-0.079554,0.250492,0.388552,-0.002584,0.082961,-1.30458,0.220177,0.419294,0.219991,-1.178714,E
3898,0.043885,0.007106,1.348781,-1.249397,-0.185173,-0.01731,0.144676,1.861354,0.032902,0.018638,E
850,-0.314087,-0.157769,0.043581,1.051505,0.17234,0.190314,0.371178,0.479832,0.313536,0.070873,E
10118,-0.449869,-0.291239,0.434785,-0.068824,0.261718,0.647088,0.673182,-0.56697,0.282354,0.318437,E
9700,-0.338774,-0.291239,0.520139,1.054429,0.261718,0.231839,0.371178,0.455853,0.500624,0.122697,E
6000,-0.128929,-0.409007,0.175168,-0.256565,0.082961,0.397939,0.446679,1.338439,1.093072,0.219163,E
4129,-0.128929,0.289748,0.235627,1.057473,0.17234,-0.349509,0.371178,1.955403,1.217798,-0.389524,E
4246,0.204355,-0.134216,0.043581,-0.654873,0.261718,-0.10036,0.597681,-0.460903,0.62535,-0.282825,E
5229,-0.215336,-0.102811,0.360101,0.941284,0.17234,-0.058835,1.956696,0.656085,0.500624,-0.888306,E
9441,0.204355,-0.134216,0.043581,-0.654873,0.261718,-0.557133,0.597681,-0.803138,-0.278912,-0.614763,E
3266,-0.054866,0.179832,0.239183,-1.170087,0.261718,1.020811,0.597681,0.136587,0.313536,0.688048,E
2092,-0.252367,-0.401156,0.466793,0.631147,0.261718,0.480988,-0.119577,-0.031842,0.62535,0.632244,E
1683,0.043885,0.007106,1.348781,-1.249397,-0.185173,-1.844403,0.295677,-2.852415,-2.929337,-1.695505,E
4099,0.043885,0.007106,1.348781,-1.249397,-0.185173,0.231839,-0.006326,0.311267,-0.029461,0.342933,E
2391,-0.351118,0.014957,0.214288,0.736624,0.17234,-0.972381,0.295677,1.593519,0.905984,-0.915755,E
2145,-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.854712,1.239438,-0.378174,0.812439,0.215366,E
5356,-0.32643,-0.079257,0.239183,0.566935,0.261718,0.231839,0.408929,0.433914,0.313536,0.099371,E
7145,-0.128929,-0.409007,0.175168,-0.256565,0.082961,-0.806282,1.050686,0.379628,1.24898,-1.11229,E
6996,-0.314087,0.164129,0.200063,0.132493,0.261718,-0.598658,0.446679,-0.180855,0.500624,-0.648782,E
2024,-0.289399,-0.424709,0.107596,0.666147,0.17234,0.688613,0.069175,0.431002,0.905984,0.717992,E
9033,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-1.470679,0.597681,-2.596598,-1.869167,-1.490592,E
4558,0.130292,0.062064,0.505913,0.417148,-1.168333,-0.10036,0.069175,0.662337,0.687713,0.047149,E
6146,-0.104241,-0.338346,0.384996,-0.096275,0.261718,0.190314,0.937434,-0.581046,0.251173,-0.206335,E
7357,-0.030178,-0.346197,0.235627,-1.08105,0.17234,-0.474083,0.031425,-1.204203,0.469443,-0.330756,E
9942,-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.01731,0.333428,0.214171,0.656532,-0.082155,E
4141,-0.301743,-0.511072,0.463236,0.710665,0.261718,1.560634,0.824183,-0.799663,-0.185368,1.02048,E
7352,-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.01731,0.182426,0.519478,0.40708,0.001375,E
5212,-0.240024,0.117022,0.235627,0.902912,0.17234,0.14879,-2.497853,0.9133,0.656532,-1.54003,E
8088,-0.449869,-0.291239,0.434785,-0.068824,0.261718,1.602159,0.899684,-0.799954,0.251173,1.010136,E
10307,-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.972381,0.069175,1.009057,0.469443,-0.802365,E
9201,-0.338774,-0.291239,0.520139,1.054429,0.261718,0.480988,0.031425,1.357447,1.155435,0.578394,E
7365,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.183409,0.673182,-0.320161,0.531806,-0.397336,E
5656,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.764757,0.597681,-0.750465,0.157628,-0.876889,E
8637,-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.602159,1.050686,-1.109591,0.438262,0.920265,E
9030,-0.486901,-0.259834,-3.210528,0.221798,0.351096,0.231839,0.635431,1.164749,1.186617,-0.045411,E
9524,-0.252367,-0.401156,0.466793,0.631147,0.261718,-0.847807,0.031425,0.355418,0.905984,-0.662224,E
3723,-0.560964,0.329004,0.296086,0.755571,0.261718,0.439463,0.257927,0.636553,0.18881,0.374722,E
5628,-0.22768,0.250492,0.207175,-0.481276,0.261718,0.14879,0.371178,-0.489483,0.531806,0.043387,E
6486,-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.764757,-0.157328,0.434419,1.124254,-0.500444,E
9868,-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.190314,0.673182,-0.326587,1.061891,-0.077031,E
6592,0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.22153,1.956696,-3.433363,-3.054063,-1.805545,E
4416,-0.042522,-0.463965,0.392108,0.22699,0.261718,-0.557133,0.899684,0.902175,0.718895,-0.838132,E
8275,-0.079554,0.250492,0.388552,-0.002584,0.082961,0.564038,0.069175,-1.152694,0.064084,0.590051,E
7739,8.314263,-0.087108,0.527252,0.659642,-3.134652,-1.013906,1.012935,2.838959,-2.742249,-1.263148,E
1614,-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.266459,0.446679,0.327052,0.531806,-0.361291,E
7096,-0.672058,-0.613138,0.360101,0.373406,0.17234,-0.474083,-0.044076,0.264068,0.562987,-0.273843,E
